"chromosome","start","end","name","score","strand"
"chrX",3691117,3691413,"enhD",1000,"."
"chrX",3691586,3691757,"CTCF",1000,"."
"chrX",3694790,3695030,"enhD",1000,"."
"chrX",3697204,3697402,"enhD",1000,"."
"chrX",3697432,3697771,"enhD",1000,"."
"chrX",3697774,3698114,"enhD",1000,"."
"chrX",3698125,3698311,"enhD",1000,"."
"chrX",3699741,3700070,"enhD",1000,"."
"chrX",3700136,3700337,"enhD",1000,"."
"chrX",3701596,3701813,"enhD",1000,"."
"chrX",3702124,3702456,"enhD",1000,"."
"chrX",3705427,3705774,"enhD",1000,"."
"chrX",3711266,3711605,"enhD",1000,"."
"chrX",3711643,3711900,"enhP",1000,"."
"chrX",3712054,3712239,"enhP",1000,"."
"chrX",3712298,3712475,"enhP",1000,"."
"chrX",3712480,3712826,"enhP",1000,"."
"chrX",3713002,3713274,"enhP",1000,"."
"chrX",3713320,3713489,"enhP",1000,"."
"chrX",3713569,3713917,"prom",1000,"."
"chrX",3714078,3714380,"enhP",1000,"."
"chrX",3728474,3728815,"enhD",1000,"."
"chrX",3743817,3744167,"enhD",1000,"."
"chrX",3747616,3747778,"CTCF",1000,"."
"chrX",3777419,3777747,"enhD",1000,"."
"chrX",3781419,3781767,"CTCF",1000,"."
"chrX",3788626,3788782,"enhD",1000,"."
"chrX",3788832,3789135,"enhD",1000,"."
"chrX",3811580,3811862,"enhD",1000,"."
"chrX",3811956,3812306,"enhD",1000,"."
"chrX",3814545,3814723,"enhD",1000,"."
"chrX",3814847,3815197,"enhD",1000,"."
"chrX",3815591,3815910,"enhD",1000,"."
"chrX",3816136,3816470,"enhD",1000,"."
"chrX",3816486,3816694,"enhD",1000,"."
"chrX",3816991,3817295,"enhD",1000,"."
"chrX",3820195,3820526,"enhD",1000,"."
"chrX",3828936,3829129,"enhP",1000,"."
"chrX",3940184,3940531,"enhD",1000,"."
"chrX",3944035,3944357,"enhD",1000,"."
"chrX",3962528,3962876,"enhD",1000,"."
"chrX",3962950,3963130,"enhD",1000,"."
"chrX",3963132,3963383,"enhD",1000,"."
"chrX",3972478,3972718,"CTCF",1000,"."
"chrX",4028651,4028898,"K4m3",1000,"."
"chrX",4040498,4040843,"enhD",1000,"."
"chrX",4089560,4089902,"enhD",1000,"."
"chrX",4091155,4091359,"enhD",1000,"."
"chrX",4094963,4095291,"enhD",1000,"."
"chrX",4095293,4095494,"enhD",1000,"."
"chrX",4118819,4119120,"enhD",1000,"."
"chrX",4119183,4119468,"enhD",1000,"."
"chrX",4120365,4120667,"enhD",1000,"."
"chrX",4143995,4144306,"CTCF",1000,"."
"chrX",4173062,4173408,"enhD",1000,"."
"chrX",4173779,4174128,"enhD",1000,"."
"chrX",4174241,4174472,"enhD",1000,"."
"chrX",4175246,4175593,"enhD",1000,"."
"chrX",4175949,4176152,"enhD",1000,"."
"chrX",4179090,4179438,"enhD",1000,"."
"chrX",4181969,4182319,"enhD",1000,"."
"chrX",4182471,4182734,"enhD",1000,"."
"chrX",4197697,4197898,"enhD",1000,"."
"chrX",4197943,4198268,"enhD",1000,"."
"chrX",4225120,4225428,"enhD",1000,"."
"chrX",4225768,4226022,"enhD",1000,"."
"chrX",4239648,4239986,"enhD",1000,"."
"chrX",4240198,4240546,"enhD",1000,"."
"chrX",4240894,4241238,"enhD",1000,"."
"chrX",4243868,4244053,"enhD",1000,"."
"chrX",4248985,4249194,"CTCF",1000,"."
"chrX",4249571,4249807,"enhD",1000,"."
"chrX",4253116,4253462,"enhD",1000,"."
"chrX",4256425,4256717,"enhD",1000,"."
"chrX",4263105,4263426,"enhD",1000,"."
"chrX",4263488,4263657,"enhD",1000,"."
"chrX",4263977,4264243,"enhD",1000,"."
"chrX",4265142,4265298,"CTCF",1000,"."
"chrX",4268765,4269003,"CTCF",1000,"."
"chrX",4277177,4277459,"CTCF",1000,"."
"chrX",4315932,4316273,"enhD",1000,"."
"chrX",4343627,4343928,"enhD",1000,"."
"chrX",4379110,4379460,"enhD",1000,"."
"chrX",4382333,4382653,"enhD",1000,"."
"chrX",4416449,4416799,"enhD",1000,"."
"chrX",4474762,4475033,"enhD",1000,"."
"chrX",4485938,4486276,"CTCF",1000,"."
"chrX",4546290,4546600,"enhD",1000,"."
"chrX",4547286,4547583,"enhD",1000,"."
"chrX",4550112,4550283,"CTCF",1000,"."
"chrX",4551426,4551776,"enhD",1000,"."
"chrX",4588153,4588410,"enhD",1000,"."
"chrX",4588890,4589237,"enhD",1000,"."
"chrX",4639451,4639661,"CTCF",1000,"."
"chrX",4642142,4642482,"enhD",1000,"."
"chrX",4655750,4656100,"enhD",1000,"."
"chrX",4656461,4656811,"enhD",1000,"."
"chrX",4663161,4663382,"enhD",1000,"."
"chrX",4664087,4664344,"enhD",1000,"."
"chrX",4668875,4669200,"enhD",1000,"."
"chrX",4669223,4669388,"enhD",1000,"."
"chrX",4670676,4670947,"enhD",1000,"."
"chrX",4671422,4671658,"enhD",1000,"."
"chrX",4674115,4674391,"enhD",1000,"."
"chrX",4676022,4676227,"enhD",1000,"."
"chrX",4676242,4676403,"enhD",1000,"."
"chrX",4682718,4682905,"enhD",1000,"."
"chrX",4709301,4709645,"enhD",1000,"."
"chrX",4710364,4710566,"enhD",1000,"."
"chrX",4710610,4710958,"enhD",1000,"."
"chrX",4754877,4755220,"enhD",1000,"."
"chrX",4755406,4755738,"enhD",1000,"."
"chrX",4762295,4762513,"enhD",1000,"."
"chrX",4788090,4788366,"CTCF",1000,"."
"chrX",4805542,4805884,"enhD",1000,"."
"chrX",4808198,4808366,"CTCF",1000,"."
"chrX",4821814,4822144,"enhD",1000,"."
"chrX",4830889,4831239,"enhD",1000,"."
"chrX",4844432,4844775,"enhD",1000,"."
"chrX",4850302,4850651,"enhD",1000,"."
"chrX",4878752,4878924,"enhD",1000,"."
"chrX",4883410,4883734,"enhD",1000,"."
"chrX",4883939,4884242,"enhD",1000,"."
"chrX",4909421,4909766,"enhD",1000,"."
"chrX",4909800,4910056,"enhD",1000,"."
"chrX",4926095,4926273,"enhD",1000,"."
"chrX",4930456,4930804,"CTCF",1000,"."
"chrX",4932797,4933147,"enhD",1000,"."
"chrX",4934632,4934884,"enhD",1000,"."
"chrX",4935449,4935710,"enhD",1000,"."
"chrX",4935811,4936157,"enhD",1000,"."
"chrX",4936325,4936675,"enhD",1000,"."
"chrX",4955477,4955669,"enhD",1000,"."
"chrX",4971690,4971984,"CTCF",1000,"."
"chrX",4997534,4997736,"CTCF",1000,"."
"chrX",5003464,5003787,"CTCF",1000,"."
"chrX",5042591,5042933,"enhD",1000,"."
"chrX",5051963,5052312,"enhD",1000,"."
"chrX",5052314,5052562,"enhD",1000,"."
"chrX",5057819,5058169,"enhD",1000,"."
"chrX",5068573,5068918,"enhD",1000,"."
"chrX",5113137,5113484,"enhD",1000,"."
"chrX",5162955,5163116,"enhD",1000,"."
"chrX",5163266,5163445,"enhD",1000,"."
"chrX",5163665,5164013,"enhD",1000,"."
"chrX",5176891,5177137,"enhD",1000,"."
"chrX",5177162,5177334,"enhD",1000,"."
"chrX",5233911,5234249,"enhD",1000,"."
"chrX",5235761,5236018,"enhD",1000,"."
"chrX",5236150,5236429,"enhD",1000,"."
"chrX",5242469,5242677,"enhD",1000,"."
"chrX",5242679,5242842,"enhD",1000,"."
"chrX",5251473,5251814,"enhD",1000,"."
"chrX",5251870,5252090,"enhD",1000,"."
"chrX",5277770,5277939,"enhD",1000,"."
"chrX",5278986,5279209,"enhD",1000,"."
"chrX",5279236,5279437,"enhD",1000,"."
"chrX",5285655,5285993,"enhD",1000,"."
"chrX",5286627,5286896,"enhD",1000,"."
"chrX",5290607,5290817,"CTCF",1000,"."
"chrX",5306638,5306982,"enhP",1000,"."
"chrX",5307468,5307784,"enhP",1000,"."
"chrX",5342025,5342200,"CTCF",1000,"."
"chrX",5388111,5388456,"enhD",1000,"."
"chrX",5397446,5397761,"enhD",1000,"."
"chrX",5399422,5399711,"enhD",1000,"."
"chrX",5417396,5417739,"enhD",1000,"."
"chrX",5424965,5425140,"enhD",1000,"."
"chrX",5432774,5433120,"enhD",1000,"."
"chrX",5445259,5445608,"enhD",1000,"."
"chrX",5458355,5458649,"CTCF",1000,"."
"chrX",5557644,5557847,"enhD",1000,"."
"chrX",5586791,5587097,"enhD",1000,"."
"chrX",5617546,5617728,"enhD",1000,"."
"chrX",5617741,5617971,"enhD",1000,"."
"chrX",5632117,5632460,"enhD",1000,"."
"chrX",5638656,5638863,"enhD",1000,"."
"chrX",5644823,5645161,"enhD",1000,"."
"chrX",5646830,5647167,"enhD",1000,"."
"chrX",5648786,5648987,"enhD",1000,"."
"chrX",5649043,5649368,"enhD",1000,"."
"chrX",5650910,5651258,"enhD",1000,"."
"chrX",5656549,5656871,"CTCF",1000,"."
"chrX",5681203,5681522,"CTCF",1000,"."
"chrX",5707858,5708166,"enhD",1000,"."
"chrX",5708276,5708621,"enhD",1000,"."
"chrX",5726322,5726668,"prom",1000,"."
"chrX",5746262,5746602,"enhD",1000,"."
"chrX",5748627,5748972,"enhD",1000,"."
"chrX",5752167,5752452,"enhD",1000,"."
"chrX",5752753,5753033,"enhD",1000,"."
"chrX",5753304,5753643,"enhD",1000,"."
"chrX",5753784,5753987,"enhD",1000,"."
"chrX",5754222,5754519,"enhD",1000,"."
"chrX",5776022,5776372,"enhD",1000,"."
"chrX",5803786,5803956,"enhD",1000,"."
"chrX",5807242,5807586,"enhD",1000,"."
"chrX",5810674,5811020,"enhD",1000,"."
"chrX",5831562,5831730,"CTCF",1000,"."
"chrX",5842594,5842941,"enhD",1000,"."
"chrX",5850837,5851179,"enhD",1000,"."
"chrX",5852953,5853296,"enhD",1000,"."
"chrX",5855991,5856261,"enhD",1000,"."
"chrX",5856486,5856832,"enhD",1000,"."
"chrX",5857147,5857472,"enhD",1000,"."
"chrX",5858845,5859162,"enhD",1000,"."
"chrX",5877264,5877604,"enhD",1000,"."
"chrX",5877631,5877846,"enhD",1000,"."
"chrX",5915884,5916100,"CTCF",1000,"."
"chrX",5916996,5917242,"CTCF",1000,"."
"chrX",5936464,5936765,"enhD",1000,"."
"chrX",5963161,5963501,"enhD",1000,"."
"chrX",5995051,5995396,"enhD",1000,"."
"chrX",5998487,5998803,"enhD",1000,"."
"chrX",6002040,6002389,"enhD",1000,"."
"chrX",6002655,6002932,"enhD",1000,"."
"chrX",6004585,6004920,"enhD",1000,"."
"chrX",6005202,6005362,"enhD",1000,"."
"chrX",6005914,6006165,"enhD",1000,"."
"chrX",6021433,6021646,"enhD",1000,"."
"chrX",6021704,6021905,"enhD",1000,"."
"chrX",6027070,6027363,"enhD",1000,"."
"chrX",6041662,6042008,"enhD",1000,"."
"chrX",6053108,6053273,"enhD",1000,"."
"chrX",6053869,6054205,"enhD",1000,"."
"chrX",6059287,6059598,"K4m3",1000,"."
"chrX",6065524,6065733,"CTCF",1000,"."
"chrX",6074608,6074865,"enhD",1000,"."
"chrX",6080386,6080586,"enhD",1000,"."
"chrX",6083582,6083830,"enhD",1000,"."
"chrX",6095554,6095847,"enhD",1000,"."
"chrX",6110792,6111116,"enhD",1000,"."
"chrX",6120431,6120730,"enhD",1000,"."
"chrX",6129299,6129500,"enhD",1000,"."
"chrX",6129751,6130065,"enhD",1000,"."
"chrX",6149075,6149411,"enhD",1000,"."
"chrX",6178900,6179193,"enhD",1000,"."
"chrX",6185011,6185355,"enhD",1000,"."
"chrX",6188400,6188709,"enhD",1000,"."
"chrX",6189614,6189807,"enhD",1000,"."
"chrX",6210336,6210565,"enhD",1000,"."
"chrX",6223539,6223883,"enhD",1000,"."
"chrX",6225329,6225613,"enhP",1000,"."
"chrX",6225668,6225922,"enhP",1000,"."
"chrX",6225935,6226136,"enhP",1000,"."
"chrX",6226297,6226534,"enhP",1000,"."
"chrX",6226650,6226958,"enhP",1000,"."
"chrX",6226961,6227194,"prom",1000,"."
"chrX",6227420,6227767,"enhP",1000,"."
"chrX",6227991,6228323,"enhP",1000,"."
"chrX",6228482,6228645,"prom",1000,"."
"chrX",6228850,6229200,"prom",1000,"."
"chrX",6248772,6249104,"enhD",1000,"."
"chrX",6264661,6264854,"enhD",1000,"."
"chrX",6279343,6279687,"enhD",1000,"."
"chrX",6292645,6292932,"CTCF",1000,"."
"chrX",6293750,6294053,"enhD",1000,"."
"chrX",6294094,6294379,"enhD",1000,"."
"chrX",6300065,6300401,"enhD",1000,"."
"chrX",6301812,6301972,"enhD",1000,"."
"chrX",6302918,6303103,"enhD",1000,"."
"chrX",6363182,6363508,"CTCF",1000,"."
"chrX",6376334,6376665,"enhD",1000,"."
"chrX",6376713,6376944,"enhD",1000,"."
"chrX",6383507,6383856,"enhP",1000,"."
"chrX",6383936,6384283,"prom",1000,"."
"chrX",6384373,6384715,"enhP",1000,"."
"chrX",6417188,6417535,"CTCF",1000,"."
"chrX",6448049,6448393,"enhD",1000,"."
"chrX",6460763,6460958,"enhD",1000,"."
"chrX",6461008,6461216,"enhD",1000,"."
"chrX",6461231,6461457,"enhD",1000,"."
"chrX",6465752,6466100,"CTCF",1000,"."
"chrX",6496232,6496398,"CTCF",1000,"."
"chrX",6500755,6501102,"enhD",1000,"."
"chrX",6503292,6503582,"enhD",1000,"."
"chrX",6504085,6504430,"enhD",1000,"."
"chrX",6506086,6506299,"enhD",1000,"."
"chrX",6525996,6526222,"enhD",1000,"."
"chrX",6526252,6526510,"enhD",1000,"."
"chrX",6526670,6526990,"enhD",1000,"."
"chrX",6527168,6527484,"enhD",1000,"."
"chrX",6530719,6530948,"CTCF",1000,"."
"chrX",6541352,6541515,"enhD",1000,"."
"chrX",6557774,6558071,"CTCF",1000,"."
"chrX",6568083,6568413,"enhD",1000,"."
"chrX",6568580,6568783,"enhD",1000,"."
"chrX",6574828,6575086,"CTCF",1000,"."
"chrX",6629905,6630133,"CTCF",1000,"."
"chrX",6644487,6644740,"CTCF",1000,"."
"chrX",6656633,6656924,"enhD",1000,"."
"chrX",6660644,6660918,"enhD",1000,"."
"chrX",6660923,6661084,"enhD",1000,"."
"chrX",6666637,6666954,"enhD",1000,"."
"chrX",6683427,6683642,"CTCF",1000,"."
"chrX",6693121,6693360,"enhD",1000,"."
"chrX",6695017,6695358,"enhD",1000,"."
"chrX",6708046,6708395,"enhD",1000,"."
"chrX",6708689,6708993,"enhD",1000,"."
"chrX",6709039,6709368,"enhD",1000,"."
"chrX",6710494,6710834,"enhD",1000,"."
"chrX",6718806,6719152,"enhD",1000,"."
"chrX",6732183,6732490,"enhD",1000,"."
"chrX",6735136,6735471,"enhD",1000,"."
"chrX",6736789,6737025,"enhD",1000,"."
"chrX",6738932,6739282,"enhD",1000,"."
"chrX",6745096,6745372,"enhD",1000,"."
"chrX",6745667,6746017,"enhD",1000,"."
"chrX",6748611,6748929,"enhD",1000,"."
"chrX",6751704,6751975,"enhD",1000,"."
"chrX",6752512,6752686,"enhD",1000,"."
"chrX",6757684,6757971,"CTCF",1000,"."
"chrX",6761264,6761608,"enhD",1000,"."
"chrX",6761819,6762027,"enhD",1000,"."
"chrX",6776520,6776768,"enhD",1000,"."
"chrX",6777232,6777557,"enhD",1000,"."
"chrX",6777651,6778000,"enhD",1000,"."
"chrX",6778484,6778743,"enhD",1000,"."
"chrX",6778748,6779087,"enhD",1000,"."
"chrX",6812132,6812457,"enhD",1000,"."
"chrX",6826895,6827194,"CTCF",1000,"."
"chrX",6849803,6850065,"enhD",1000,"."
"chrX",6850118,6850330,"enhD",1000,"."
"chrX",6850639,6850984,"enhD",1000,"."
"chrX",6851126,6851470,"enhD",1000,"."
"chrX",6851633,6851908,"enhD",1000,"."
"chrX",6852149,6852496,"enhD",1000,"."
"chrX",6852879,6853229,"enhD",1000,"."
"chrX",6854871,6855211,"enhD",1000,"."
"chrX",6855694,6855999,"enhD",1000,"."
"chrX",6856449,6856611,"enhD",1000,"."
"chrX",6869516,6869836,"enhD",1000,"."
"chrX",6885440,6885744,"CTCF",1000,"."
"chrX",6902570,6902918,"enhD",1000,"."
"chrX",6904267,6904417,"enhD",1000,"."
"chrX",6906624,6906964,"enhD",1000,"."
"chrX",6909408,6909752,"enhD",1000,"."
"chrX",6910235,6910580,"enhD",1000,"."
"chrX",6919086,6919379,"enhD",1000,"."
"chrX",6957054,6957395,"enhD",1000,"."
"chrX",6959020,6959347,"enhD",1000,"."
"chrX",6968274,6968618,"enhD",1000,"."
"chrX",6983618,6983882,"K4m3",1000,"."
"chrX",6987313,6987526,"enhP",1000,"."
"chrX",6987663,6988013,"enhP",1000,"."
"chrX",6988353,6988679,"enhP",1000,"."
"chrX",6995211,6995493,"enhD",1000,"."
"chrX",7003878,7004105,"CTCF",1000,"."
"chrX",7008296,7008510,"CTCF",1000,"."
"chrX",7024913,7025262,"enhD",1000,"."
"chrX",7025528,7025869,"enhD",1000,"."
"chrX",7040492,7040789,"CTCF",1000,"."
"chrX",7048045,7048292,"enhD",1000,"."
"chrX",7051758,7052107,"enhD",1000,"."
"chrX",7052562,7052888,"enhD",1000,"."
"chrX",7055812,7055993,"enhD",1000,"."
"chrX",7059204,7059553,"enhD",1000,"."
"chrX",7059616,7059803,"enhD",1000,"."
"chrX",7059875,7060130,"enhD",1000,"."
"chrX",7060515,7060750,"enhD",1000,"."
"chrX",7063408,7063597,"enhD",1000,"."
"chrX",7067287,7067582,"enhD",1000,"."
"chrX",7068982,7069310,"enhD",1000,"."
"chrX",7074181,7074526,"enhD",1000,"."
"chrX",7074718,7075032,"enhD",1000,"."
"chrX",7076257,7076513,"enhD",1000,"."
"chrX",7077372,7077552,"enhD",1000,"."
"chrX",7077856,7078160,"enhD",1000,"."
"chrX",7083045,7083389,"enhD",1000,"."
"chrX",7083471,7083818,"enhD",1000,"."
"chrX",7084046,7084394,"enhD",1000,"."
"chrX",7084446,7084605,"enhD",1000,"."
"chrX",7084958,7085134,"enhD",1000,"."
"chrX",7086018,7086202,"enhD",1000,"."
"chrX",7086386,7086736,"enhD",1000,"."
"chrX",7087272,7087584,"enhD",1000,"."
"chrX",7087688,7088034,"enhD",1000,"."
"chrX",7089019,7089315,"enhD",1000,"."
"chrX",7089373,7089556,"enhD",1000,"."
"chrX",7089604,7089926,"enhD",1000,"."
"chrX",7090586,7090795,"enhD",1000,"."
"chrX",7090808,7091158,"enhD",1000,"."
"chrX",7092056,7092227,"enhD",1000,"."
"chrX",7100154,7100367,"enhD",1000,"."
"chrX",7108067,7108317,"enhD",1000,"."
"chrX",7109002,7109251,"enhD",1000,"."
"chrX",7109255,7109569,"enhD",1000,"."
"chrX",7110021,7110253,"enhD",1000,"."
"chrX",7110255,7110507,"enhD",1000,"."
"chrX",7110825,7111175,"enhD",1000,"."
"chrX",7111300,7111455,"enhD",1000,"."
"chrX",7111599,7111791,"enhP",1000,"."
"chrX",7112112,7112451,"enhP",1000,"."
"chrX",7115558,7115908,"enhD",1000,"."
"chrX",7117344,7117499,"enhD",1000,"."
"chrX",7117614,7117959,"enhD",1000,"."
"chrX",7119146,7119438,"enhD",1000,"."
"chrX",7120002,7120277,"enhD",1000,"."
"chrX",7120366,7120516,"enhD",1000,"."
"chrX",7120560,7120900,"enhD",1000,"."
"chrX",7120904,7121124,"enhD",1000,"."
"chrX",7123782,7124028,"enhD",1000,"."
"chrX",7125221,7125540,"enhD",1000,"."
"chrX",7127122,7127345,"enhD",1000,"."
"chrX",7131797,7131987,"enhD",1000,"."
"chrX",7132416,7132745,"enhD",1000,"."
"chrX",7132749,7132920,"enhD",1000,"."
"chrX",7133089,7133420,"enhD",1000,"."
"chrX",7133978,7134323,"enhD",1000,"."
"chrX",7135007,7135352,"enhD",1000,"."
"chrX",7139286,7139635,"enhD",1000,"."
"chrX",7142346,7142694,"enhD",1000,"."
"chrX",7143102,7143432,"enhD",1000,"."
"chrX",7143914,7144087,"enhD",1000,"."
"chrX",7144145,7144415,"enhD",1000,"."
"chrX",7145514,7145850,"enhD",1000,"."
"chrX",7146092,7146296,"enhP",1000,"."
"chrX",7146451,7146756,"enhP",1000,"."
"chrX",7146801,7147011,"enhP",1000,"."
"chrX",7147064,7147365,"enhP",1000,"."
"chrX",7147408,7147602,"enhP",1000,"."
"chrX",7147615,7147773,"prom",1000,"."
"chrX",7147775,7147936,"prom",1000,"."
"chrX",7148044,7148390,"prom",1000,"."
"chrX",7148560,7148832,"enhP",1000,"."
"chrX",7149422,7149674,"enhP",1000,"."
"chrX",7154079,7154418,"enhD",1000,"."
"chrX",7159158,7159504,"enhD",1000,"."
"chrX",7159548,7159822,"enhD",1000,"."
"chrX",7164271,7164501,"enhD",1000,"."
"chrX",7170952,7171249,"CTCF",1000,"."
"chrX",7190247,7190450,"enhD",1000,"."
"chrX",7191727,7191955,"enhD",1000,"."
"chrX",7191964,7192138,"enhD",1000,"."
"chrX",7192597,7192751,"enhD",1000,"."
"chrX",7194205,7194534,"enhD",1000,"."
"chrX",7194620,7194909,"enhD",1000,"."
"chrX",7196723,7196889,"enhD",1000,"."
"chrX",7196967,7197196,"enhD",1000,"."
"chrX",7198447,7198784,"enhD",1000,"."
"chrX",7203116,7203290,"enhD",1000,"."
"chrX",7203294,7203507,"enhD",1000,"."
"chrX",7214347,7214693,"enhD",1000,"."
"chrX",7215886,7216232,"enhD",1000,"."
"chrX",7217085,7217408,"enhD",1000,"."
"chrX",7218438,7218679,"enhP",1000,"."
"chrX",7218691,7218873,"enhP",1000,"."
"chrX",7218926,7219119,"enhP",1000,"."
"chrX",7219181,7219531,"prom",1000,"."
"chrX",7220157,7220487,"enhP",1000,"."
"chrX",7221093,7221379,"enhP",1000,"."
"chrX",7221443,7221685,"enhD",1000,"."
"chrX",7224511,7224759,"enhD",1000,"."
"chrX",7226725,7226968,"enhD",1000,"."
"chrX",7244414,7244738,"enhD",1000,"."
"chrX",7245517,7245675,"enhD",1000,"."
"chrX",7247359,7247668,"enhD",1000,"."
"chrX",7251059,7251384,"enhD",1000,"."
"chrX",7252200,7252550,"enhD",1000,"."
"chrX",7252789,7253001,"enhD",1000,"."
"chrX",7261684,7261898,"enhD",1000,"."
"chrX",7262043,7262222,"enhD",1000,"."
"chrX",7262946,7263189,"enhD",1000,"."
"chrX",7264519,7264850,"enhD",1000,"."
"chrX",7270033,7270377,"enhD",1000,"."
"chrX",7273116,7273361,"enhD",1000,"."
"chrX",7314621,7314912,"enhD",1000,"."
"chrX",7316329,7316672,"enhD",1000,"."
"chrX",7316901,7317250,"enhD",1000,"."
"chrX",7318221,7318568,"enhD",1000,"."
"chrX",7318752,7319017,"CTCF",1000,"."
"chrX",7330600,7330878,"enhD",1000,"."
"chrX",7331016,7331357,"enhD",1000,"."
"chrX",7331424,7331772,"enhD",1000,"."
"chrX",7334516,7334860,"enhD",1000,"."
"chrX",7346064,7346412,"enhD",1000,"."
"chrX",7347547,7347872,"enhD",1000,"."
"chrX",7372933,7373165,"enhD",1000,"."
"chrX",7373199,7373549,"enhD",1000,"."
"chrX",7373596,7373752,"enhD",1000,"."
"chrX",7389155,7389487,"enhD",1000,"."
"chrX",7391243,7391592,"enhD",1000,"."
"chrX",7420793,7421087,"enhD",1000,"."
"chrX",7421103,7421340,"enhD",1000,"."
"chrX",7445028,7445371,"enhD",1000,"."
"chrX",7446871,7447221,"enhD",1000,"."
"chrX",7448159,7448503,"enhD",1000,"."
"chrX",7492616,7492963,"enhD",1000,"."
"chrX",7512852,7513097,"CTCF",1000,"."
"chrX",7514899,7515249,"enhD",1000,"."
"chrX",7543030,7543273,"enhD",1000,"."
"chrX",7543448,7543767,"enhD",1000,"."
"chrX",7586196,7586407,"enhD",1000,"."
"chrX",7586715,7586927,"enhD",1000,"."
"chrX",7600983,7601275,"enhD",1000,"."
"chrX",7601532,7601865,"enhD",1000,"."
"chrX",7606118,7606427,"enhD",1000,"."
"chrX",7614606,7614949,"enhD",1000,"."
"chrX",7617141,7617431,"enhD",1000,"."
"chrX",7618005,7618355,"enhD",1000,"."
"chrX",7637080,7637417,"CTCF",1000,"."
"chrX",7654354,7654685,"enhD",1000,"."
"chrX",7712855,7713190,"enhD",1000,"."
"chrX",7714366,7714709,"enhD",1000,"."
"chrX",7732472,7732787,"K4m3",1000,"."
"chrX",7738319,7738669,"enhD",1000,"."
"chrX",7740986,7741170,"K4m3",1000,"."
"chrX",7754201,7754384,"CTCF",1000,"."
"chrX",7759982,7760208,"enhD",1000,"."
"chrX",7772069,7772393,"enhD",1000,"."
"chrX",7776036,7776383,"enhD",1000,"."
"chrX",7776408,7776664,"enhD",1000,"."
"chrX",7803134,7803429,"enhD",1000,"."
"chrX",7816405,7816610,"CTCF",1000,"."
"chrX",7828669,7828929,"CTCF",1000,"."
"chrX",7835290,7835593,"enhD",1000,"."
"chrX",7889122,7889466,"enhD",1000,"."
"chrX",7892068,7892323,"enhD",1000,"."
"chrX",7925508,7925747,"enhP",1000,"."
"chrX",7925903,7926204,"enhP",1000,"."
"chrX",7926529,7926867,"enhP",1000,"."
"chrX",7926899,7927125,"enhP",1000,"."
"chrX",7927234,7927584,"prom",1000,"."
"chrX",7927624,7927825,"prom",1000,"."
"chrX",7928003,7928155,"enhP",1000,"."
"chrX",7941740,7941925,"enhD",1000,"."
"chrX",7947006,7947283,"enhD",1000,"."
"chrX",7950948,7951227,"enhD",1000,"."
"chrX",7983280,7983468,"enhD",1000,"."
"chrX",7985594,7985940,"enhD",1000,"."
"chrX",7987272,7987559,"enhD",1000,"."
"chrX",7987737,7988044,"enhD",1000,"."
"chrX",7988058,7988270,"enhD",1000,"."
"chrX",7988496,7988754,"enhD",1000,"."
"chrX",7996489,7996750,"CTCF",1000,"."
"chrX",8010259,8010409,"CTCF",1000,"."
"chrX",8034045,8034389,"enhD",1000,"."
"chrX",8036904,8037252,"enhD",1000,"."
"chrX",8037608,8037947,"enhD",1000,"."
"chrX",8037996,8038174,"enhD",1000,"."
"chrX",8042204,8042498,"enhD",1000,"."
"chrX",8043177,8043516,"enhD",1000,"."
"chrX",8052679,8053026,"enhD",1000,"."
"chrX",8055080,8055364,"enhD",1000,"."
"chrX",8067763,8068112,"enhD",1000,"."
"chrX",8083308,8083648,"enhD",1000,"."
"chrX",8084076,8084422,"enhD",1000,"."
"chrX",8091497,8091828,"enhD",1000,"."
"chrX",8093800,8094104,"enhD",1000,"."
"chrX",8109136,8109349,"CTCF",1000,"."
"chrX",8123284,8123596,"K4m3",1000,"."
"chrX",8126145,8126430,"CTCF",1000,"."
"chrX",8140312,8140623,"enhD",1000,"."
"chrX",8151547,8151873,"enhD",1000,"."
"chrX",8172208,8172368,"K4m3",1000,"."
"chrX",8179768,8179990,"CTCF",1000,"."
"chrX",8189448,8189786,"enhD",1000,"."
"chrX",8190980,8191320,"enhD",1000,"."
"chrX",8192303,8192617,"enhD",1000,"."
"chrX",8194288,8194587,"CTCF",1000,"."
"chrX",8195690,8195948,"enhD",1000,"."
"chrX",8201645,8201850,"enhD",1000,"."
"chrX",8201938,8202288,"enhD",1000,"."
"chrX",8204222,8204564,"enhD",1000,"."
"chrX",8204614,8204825,"enhD",1000,"."
"chrX",8232474,8232715,"enhD",1000,"."
"chrX",8233199,8233397,"enhD",1000,"."
"chrX",8240653,8241000,"CTCF",1000,"."
"chrX",8254437,8254743,"enhD",1000,"."
"chrX",8272871,8273207,"enhD",1000,"."
"chrX",8273549,8273899,"enhD",1000,"."
"chrX",8274181,8274459,"enhD",1000,"."
"chrX",8275354,8275686,"enhD",1000,"."
"chrX",8288636,8288984,"enhD",1000,"."
"chrX",8289562,8289905,"enhD",1000,"."
"chrX",8305420,8305673,"enhD",1000,"."
"chrX",8306100,8306334,"enhD",1000,"."
"chrX",8306401,8306608,"enhD",1000,"."
"chrX",8342230,8342575,"enhD",1000,"."
"chrX",8345475,8345824,"enhD",1000,"."
