"chromosome","start","end","name","score","strand"
"chr2",67565750,67566100,"enhD",1000,"."
"chr2",67566300,67566644,"enhD",1000,"."
"chr2",67567046,67567244,"enhD",1000,"."
"chr2",67567291,67567629,"enhD",1000,"."
"chr2",67567924,67568259,"enhD",1000,"."
"chr2",67571885,67572078,"enhD",1000,"."
"chr2",67572106,67572454,"enhD",1000,"."
"chr2",67572780,67573013,"enhD",1000,"."
"chr2",67573144,67573492,"enhD",1000,"."
"chr2",67573567,67573721,"enhD",1000,"."
"chr2",67573897,67574190,"enhD",1000,"."
"chr2",67574296,67574645,"enhD",1000,"."
"chr2",67581841,67582175,"CTCF",1000,"."
"chr2",67600481,67600825,"enhD",1000,"."
"chr2",67600930,67601270,"enhD",1000,"."
"chr2",67604384,67604734,"enhD",1000,"."
"chr2",67608190,67608413,"CTCF",1000,"."
"chr2",67612600,67612949,"enhD",1000,"."
"chr2",67614566,67614815,"enhD",1000,"."
"chr2",67616783,67617125,"enhD",1000,"."
"chr2",67618343,67618495,"CTCF",1000,"."
"chr2",67625726,67626017,"enhD",1000,"."
"chr2",67626154,67626364,"enhD",1000,"."
"chr2",67626380,67626643,"enhD",1000,"."
"chr2",67626652,67626995,"enhD",1000,"."
"chr2",67631597,67631944,"enhD",1000,"."
"chr2",67638281,67638469,"enhD",1000,"."
"chr2",67641469,67641765,"enhD",1000,"."
"chr2",67641774,67641925,"enhD",1000,"."
"chr2",67642027,67642269,"enhD",1000,"."
"chr2",67645789,67646119,"enhD",1000,"."
"chr2",67647041,67647199,"K4m3",1000,"."
"chr2",67649419,67649769,"enhD",1000,"."
"chr2",67649873,67650035,"enhD",1000,"."
"chr2",67650037,67650208,"enhD",1000,"."
"chr2",67650235,67650585,"enhD",1000,"."
"chr2",67650754,67651103,"enhD",1000,"."
"chr2",67651246,67651441,"enhD",1000,"."
"chr2",67651559,67651896,"enhD",1000,"."
"chr2",67666442,67666790,"enhD",1000,"."
"chr2",67666805,67667065,"enhD",1000,"."
"chr2",67668075,67668254,"enhD",1000,"."
"chr2",67669525,67669683,"enhD",1000,"."
"chr2",67670470,67670777,"enhD",1000,"."
"chr2",67694203,67694437,"enhD",1000,"."
"chr2",67700664,67700984,"enhD",1000,"."
"chr2",67701043,67701389,"enhD",1000,"."
"chr2",67712264,67712463,"enhD",1000,"."
"chr2",67712470,67712811,"K4m3",1000,"."
"chr2",67717741,67717919,"enhD",1000,"."
"chr2",67719100,67719268,"enhD",1000,"."
"chr2",67725225,67725552,"enhD",1000,"."
"chr2",67725879,67726187,"enhD",1000,"."
"chr2",67726403,67726743,"enhD",1000,"."
"chr2",67733515,67733670,"K4m3",1000,"."
"chr2",67733678,67734023,"CTCF",1000,"."
"chr2",67761013,67761352,"CTCF",1000,"."
"chr2",67765183,67765504,"CTCF",1000,"."
"chr2",67783118,67783322,"enhD",1000,"."
"chr2",67790599,67790947,"CTCF",1000,"."
"chr2",67792322,67792660,"enhD",1000,"."
"chr2",67797782,67798125,"enhD",1000,"."
"chr2",67798190,67798540,"enhD",1000,"."
"chr2",67798848,67799134,"enhD",1000,"."
"chr2",67799368,67799708,"enhD",1000,"."
"chr2",67800010,67800193,"enhD",1000,"."
"chr2",67804811,67805047,"K4m3",1000,"."
"chr2",67817253,67817409,"enhD",1000,"."
"chr2",67820988,67821217,"enhD",1000,"."
"chr2",67821600,67821942,"enhD",1000,"."
"chr2",67824161,67824511,"enhP",1000,"."
"chr2",67824715,67824930,"enhP",1000,"."
"chr2",67825025,67825201,"enhP",1000,"."
"chr2",67825391,67825740,"prom",1000,"."
"chr2",67825884,67826153,"enhP",1000,"."
"chr2",67826534,67826810,"enhP",1000,"."
"chr2",67829601,67829758,"enhD",1000,"."
"chr2",67830152,67830423,"enhD",1000,"."
"chr2",67833523,67833734,"enhD",1000,"."
"chr2",67833919,67834264,"enhD",1000,"."
"chr2",67834525,67834702,"enhD",1000,"."
"chr2",67835303,67835649,"enhD",1000,"."
"chr2",67835738,67836077,"enhD",1000,"."
"chr2",67836244,67836421,"enhD",1000,"."
"chr2",67836959,67837307,"enhD",1000,"."
"chr2",67837488,67837808,"enhD",1000,"."
"chr2",67838308,67838489,"enhD",1000,"."
"chr2",67839316,67839560,"enhD",1000,"."
"chr2",67839742,67840009,"enhD",1000,"."
"chr2",67840450,67840797,"enhD",1000,"."
"chr2",67846069,67846274,"enhD",1000,"."
"chr2",67846342,67846689,"enhD",1000,"."
"chr2",67851940,67852279,"enhD",1000,"."
"chr2",67852323,67852524,"enhD",1000,"."
"chr2",67854882,67855117,"CTCF",1000,"."
"chr2",67856401,67856651,"enhD",1000,"."
"chr2",67857031,67857361,"enhD",1000,"."
"chr2",67857552,67857747,"CTCF",1000,"."
"chr2",67865975,67866139,"enhD",1000,"."
"chr2",67868288,67868486,"enhD",1000,"."
"chr2",67871721,67871961,"enhD",1000,"."
"chr2",67871964,67872306,"enhD",1000,"."
"chr2",67873220,67873448,"enhD",1000,"."
"chr2",67875064,67875265,"CTCF",1000,"."
"chr2",67878805,67879012,"enhD",1000,"."
"chr2",67880010,67880219,"enhD",1000,"."
"chr2",67880284,67880633,"enhD",1000,"."
"chr2",67880929,67881163,"enhD",1000,"."
"chr2",67881799,67882129,"enhD",1000,"."
"chr2",67882812,67883008,"enhD",1000,"."
"chr2",67888536,67888879,"enhD",1000,"."
"chr2",67891718,67891992,"enhD",1000,"."
"chr2",67892300,67892468,"enhD",1000,"."
"chr2",67892514,67892848,"enhD",1000,"."
"chr2",67893155,67893402,"enhD",1000,"."
"chr2",67893572,67893813,"enhD",1000,"."
"chr2",67895285,67895562,"enhD",1000,"."
"chr2",67895604,67895953,"enhD",1000,"."
"chr2",67896502,67896831,"enhD",1000,"."
"chr2",67897801,67898128,"enhD",1000,"."
"chr2",67898595,67898944,"enhD",1000,"."
"chr2",67899003,67899223,"enhD",1000,"."
"chr2",67899255,67899586,"enhD",1000,"."
"chr2",67905583,67905786,"K4m3",1000,"."
"chr2",67912293,67912443,"CTCF",1000,"."
"chr2",67915427,67915740,"enhD",1000,"."
"chr2",67917111,67917320,"enhD",1000,"."
"chr2",67917326,67917676,"enhD",1000,"."
"chr2",67917726,67918048,"enhD",1000,"."
"chr2",67918493,67918842,"enhD",1000,"."
"chr2",67927614,67927783,"enhD",1000,"."
"chr2",67930207,67930524,"enhD",1000,"."
"chr2",67938075,67938422,"enhD",1000,"."
"chr2",67946558,67946764,"enhD",1000,"."
"chr2",67948585,67948817,"enhD",1000,"."
"chr2",67950270,67950434,"CTCF",1000,"."
"chr2",67953881,67954103,"enhD",1000,"."
"chr2",67954131,67954323,"enhD",1000,"."
"chr2",67954346,67954679,"enhD",1000,"."
"chr2",67955698,67955901,"enhD",1000,"."
"chr2",67955995,67956176,"enhD",1000,"."
"chr2",67965288,67965638,"enhD",1000,"."
"chr2",67974667,67974848,"enhD",1000,"."
"chr2",67974924,67975207,"enhD",1000,"."
"chr2",67975410,67975595,"enhD",1000,"."
"chr2",67976481,67976791,"enhD",1000,"."
"chr2",67997292,67997457,"enhD",1000,"."
"chr2",67997499,67997848,"enhD",1000,"."
"chr2",67997957,67998141,"enhD",1000,"."
"chr2",68018820,68019079,"CTCF",1000,"."
"chr2",68031105,68031312,"enhD",1000,"."
"chr2",68031343,68031546,"enhD",1000,"."
"chr2",68031589,68031866,"enhD",1000,"."
"chr2",68038502,68038803,"enhD",1000,"."
"chr2",68039473,68039683,"enhD",1000,"."
"chr2",68043917,68044076,"enhD",1000,"."
"chr2",68044131,68044477,"enhD",1000,"."
"chr2",68045401,68045739,"enhD",1000,"."
"chr2",68046659,68047006,"enhD",1000,"."
"chr2",68047476,68047762,"enhD",1000,"."
"chr2",68057780,68057953,"CTCF",1000,"."
"chr2",68059811,68060138,"enhD",1000,"."
"chr2",68060219,68060418,"enhD",1000,"."
"chr2",68060707,68061057,"enhD",1000,"."
"chr2",68062430,68062636,"enhP",1000,"."
"chr2",68062713,68062865,"prom",1000,"."
"chr2",68062869,68063218,"prom",1000,"."
"chr2",68063231,68063413,"enhP",1000,"."
"chr2",68063998,68064341,"enhP",1000,"."
"chr2",68083395,68083727,"enhD",1000,"."
"chr2",68086187,68086534,"enhD",1000,"."
"chr2",68098351,68098550,"CTCF",1000,"."
"chr2",68103417,68103620,"enhD",1000,"."
"chr2",68108148,68108483,"enhD",1000,"."
"chr2",68110211,68110385,"CTCF",1000,"."
"chr2",68116017,68116362,"K4m3",1000,"."
"chr2",68121067,68121415,"enhD",1000,"."
"chr2",68121417,68121766,"enhD",1000,"."
"chr2",68122399,68122748,"enhD",1000,"."
"chr2",68124923,68125203,"enhP",1000,"."
"chr2",68127814,68128161,"enhD",1000,"."
"chr2",68134602,68134868,"enhD",1000,"."
"chr2",68135502,68135849,"enhD",1000,"."
"chr2",68137086,68137430,"enhD",1000,"."
"chr2",68144142,68144421,"enhD",1000,"."
"chr2",68151141,68151345,"enhD",1000,"."
"chr2",68153039,68153236,"enhD",1000,"."
"chr2",68156852,68157049,"enhP",1000,"."
"chr2",68157055,68157239,"enhP",1000,"."
"chr2",68157258,68157446,"prom",1000,"."
"chr2",68157512,68157684,"prom",1000,"."
"chr2",68157686,68157959,"prom",1000,"."
"chr2",68158051,68158213,"enhP",1000,"."
"chr2",68158222,68158379,"enhP",1000,"."
"chr2",68163667,68164008,"enhD",1000,"."
"chr2",68166481,68166814,"enhD",1000,"."
"chr2",68166906,68167235,"enhD",1000,"."
"chr2",68168253,68168584,"enhD",1000,"."
"chr2",68173138,68173300,"enhD",1000,"."
"chr2",68173315,68173664,"enhD",1000,"."
"chr2",68178893,68179090,"enhP",1000,"."
"chr2",68185576,68185915,"CTCF",1000,"."
"chr2",68188859,68189172,"enhD",1000,"."
"chr2",68190991,68191320,"enhD",1000,"."
"chr2",68191424,68191705,"enhD",1000,"."
"chr2",68193853,68194087,"enhD",1000,"."
"chr2",68196140,68196483,"enhD",1000,"."
"chr2",68198219,68198372,"CTCF",1000,"."
"chr2",68200427,68200646,"enhD",1000,"."
"chr2",68203642,68203991,"enhD",1000,"."
"chr2",68206135,68206482,"enhD",1000,"."
"chr2",68206813,68207083,"enhD",1000,"."
"chr2",68208281,68208494,"enhD",1000,"."
"chr2",68214444,68214780,"enhD",1000,"."
"chr2",68222353,68222701,"enhD",1000,"."
"chr2",68225263,68225605,"enhD",1000,"."
"chr2",68230340,68230666,"enhD",1000,"."
"chr2",68230989,68231322,"enhD",1000,"."
"chr2",68231745,68232021,"enhD",1000,"."
"chr2",68233129,68233280,"enhD",1000,"."
"chr2",68234425,68234626,"enhD",1000,"."
"chr2",68236202,68236499,"enhD",1000,"."
"chr2",68236920,68237257,"enhD",1000,"."
"chr2",68237510,68237704,"enhD",1000,"."
"chr2",68238242,68238468,"enhD",1000,"."
"chr2",68238861,68239040,"enhD",1000,"."
"chr2",68239079,68239313,"enhD",1000,"."
"chr2",68241840,68242050,"enhD",1000,"."
"chr2",68244496,68244776,"enhD",1000,"."
"chr2",68248016,68248352,"enhD",1000,"."
"chr2",68250228,68250553,"enhP",1000,"."
"chr2",68250660,68250902,"enhP",1000,"."
"chr2",68251081,68251401,"prom",1000,"."
"chr2",68251403,68251634,"enhP",1000,"."
"chr2",68251770,68252064,"enhP",1000,"."
"chr2",68252088,68252297,"enhP",1000,"."
"chr2",68252302,68252503,"prom",1000,"."
"chr2",68252559,68252909,"prom",1000,"."
"chr2",68253004,68253190,"enhP",1000,"."
"chr2",68253340,68253554,"enhP",1000,"."
"chr2",68253592,68253797,"enhP",1000,"."
"chr2",68253812,68254001,"enhP",1000,"."
"chr2",68256000,68256346,"prom",1000,"."
"chr2",68257366,68257704,"enhP",1000,"."
"chr2",68259478,68259682,"enhP",1000,"."
"chr2",68272251,68272562,"enhP",1000,"."
"chr2",68272646,68272996,"enhP",1000,"."
"chr2",68274054,68274402,"enhP",1000,"."
"chr2",68279750,68280052,"enhD",1000,"."
"chr2",68280162,68280481,"enhD",1000,"."
"chr2",68280590,68280798,"enhD",1000,"."
"chr2",68280858,68281141,"enhD",1000,"."
"chr2",68281530,68281826,"enhD",1000,"."
"chr2",68281903,68282251,"enhD",1000,"."
"chr2",68282820,68283137,"enhD",1000,"."
"chr2",68287665,68287878,"enhD",1000,"."
"chr2",68287983,68288332,"enhD",1000,"."
"chr2",68289514,68289703,"enhD",1000,"."
"chr2",68290850,68291198,"enhD",1000,"."
"chr2",68292168,68292482,"enhD",1000,"."
"chr2",68296279,68296619,"enhD",1000,"."
"chr2",68302533,68302789,"CTCF",1000,"."
"chr2",68311323,68311509,"K4m3",1000,"."
"chr2",68315322,68315491,"enhD",1000,"."
"chr2",68316225,68316507,"enhD",1000,"."
"chr2",68318288,68318595,"enhP",1000,"."
"chr2",68318609,68318813,"enhP",1000,"."
"chr2",68318820,68318981,"enhP",1000,"."
"chr2",68318981,68319142,"enhP",1000,"."
"chr2",68319185,68319371,"prom",1000,"."
"chr2",68319431,68319777,"enhP",1000,"."
"chr2",68319812,68320153,"prom",1000,"."
"chr2",68320222,68320572,"enhP",1000,"."
"chr2",68325085,68325393,"CTCF",1000,"."
"chr2",68335967,68336178,"enhD",1000,"."
"chr2",68336249,68336599,"enhD",1000,"."
"chr2",68340673,68341021,"enhD",1000,"."
"chr2",68345167,68345510,"enhD",1000,"."
"chr2",68352627,68352977,"enhD",1000,"."
"chr2",68355285,68355609,"CTCF",1000,"."
"chr2",68357959,68358301,"enhD",1000,"."
"chr2",68360378,68360610,"enhD",1000,"."
"chr2",68361988,68362335,"enhD",1000,"."
"chr2",68362342,68362521,"enhD",1000,"."
"chr2",68362702,68363044,"enhD",1000,"."
"chr2",68363855,68364034,"enhP",1000,"."
"chr2",68364227,68364513,"enhP",1000,"."
"chr2",68364796,68365046,"enhP",1000,"."
"chr2",68365068,68365417,"prom",1000,"."
"chr2",68365832,68366126,"enhP",1000,"."
"chr2",68366327,68366592,"enhP",1000,"."
"chr2",68367982,68368218,"enhD",1000,"."
"chr2",68368370,68368624,"enhD",1000,"."
"chr2",68368651,68368998,"enhD",1000,"."
"chr2",68369004,68369229,"enhD",1000,"."
"chr2",68370089,68370290,"enhD",1000,"."
"chr2",68371233,68371437,"enhD",1000,"."
"chr2",68371747,68371911,"enhD",1000,"."
"chr2",68372576,68372783,"enhD",1000,"."
"chr2",68373207,68373491,"enhD",1000,"."
"chr2",68375566,68375903,"enhD",1000,"."
"chr2",68375926,68376272,"enhD",1000,"."
"chr2",68377187,68377521,"enhD",1000,"."
"chr2",68377535,68377688,"enhD",1000,"."
"chr2",68379148,68379406,"enhD",1000,"."
"chr2",68379468,68379818,"enhD",1000,"."
"chr2",68383881,68384157,"enhD",1000,"."
"chr2",68384587,68384906,"enhD",1000,"."
"chr2",68385412,68385706,"enhD",1000,"."
"chr2",68386442,68386644,"enhD",1000,"."
"chr2",68387482,68387793,"enhD",1000,"."
"chr2",68388434,68388660,"enhD",1000,"."
"chr2",68388755,68389088,"enhD",1000,"."
"chr2",68389135,68389348,"enhD",1000,"."
"chr2",68391121,68391471,"enhD",1000,"."
"chr2",68394036,68394204,"enhD",1000,"."
"chr2",68396701,68396925,"enhD",1000,"."
"chr2",68403215,68403564,"enhD",1000,"."
"chr2",68404228,68404444,"enhD",1000,"."
"chr2",68404476,68404642,"enhD",1000,"."
"chr2",68404893,68405226,"enhD",1000,"."
"chr2",68411360,68411710,"enhD",1000,"."
"chr2",68411793,68412122,"enhD",1000,"."
"chr2",68412204,68412376,"enhD",1000,"."
"chr2",68412603,68412782,"enhD",1000,"."
"chr2",68414936,68415285,"enhD",1000,"."
"chr2",68415632,68415799,"enhD",1000,"."
"chr2",68418011,68418241,"enhD",1000,"."
"chr2",68418505,68418736,"enhD",1000,"."
"chr2",68418822,68419060,"enhD",1000,"."
"chr2",68419068,68419276,"enhD",1000,"."
"chr2",68420233,68420579,"enhD",1000,"."
"chr2",68420643,68420875,"enhD",1000,"."
"chr2",68423931,68424281,"enhD",1000,"."
"chr2",68424288,68424439,"enhD",1000,"."
"chr2",68425359,68425623,"enhD",1000,"."
"chr2",68426730,68426994,"enhD",1000,"."
"chr2",68427040,68427218,"enhD",1000,"."
"chr2",68427230,68427563,"enhD",1000,"."
"chr2",68428199,68428503,"enhD",1000,"."
"chr2",68429453,68429802,"enhD",1000,"."
"chr2",68435080,68435310,"enhD",1000,"."
"chr2",68436183,68436338,"enhD",1000,"."
"chr2",68436354,68436676,"enhD",1000,"."
"chr2",68438528,68438799,"enhD",1000,"."
"chr2",68438869,68439215,"enhD",1000,"."
"chr2",68440354,68440569,"enhD",1000,"."
"chr2",68440572,68440917,"enhD",1000,"."
"chr2",68441197,68441527,"enhD",1000,"."
"chr2",68441688,68442038,"enhD",1000,"."
"chr2",68448117,68448393,"K4m3",1000,"."
"chr2",68449421,68449627,"CTCF",1000,"."
"chr2",68453561,68453862,"enhD",1000,"."
"chr2",68463325,68463670,"CTCF",1000,"."
"chr2",68464666,68465010,"enhD",1000,"."
"chr2",68465273,68465620,"enhP",1000,"."
"chr2",68465645,68465832,"enhP",1000,"."
"chr2",68465939,68466285,"enhP",1000,"."
"chr2",68466338,68466686,"enhP",1000,"."
"chr2",68466829,68466997,"enhP",1000,"."
"chr2",68467003,68467159,"prom",1000,"."
"chr2",68467264,68467614,"prom",1000,"."
"chr2",68467726,68467945,"enhP",1000,"."
"chr2",68468112,68468327,"enhP",1000,"."
"chr2",68469093,68469425,"enhP",1000,"."
"chr2",68470838,68471011,"enhD",1000,"."
"chr2",68472051,68472273,"enhD",1000,"."
"chr2",68475609,68475904,"enhD",1000,"."
"chr2",68478746,68479094,"enhD",1000,"."
"chr2",68482444,68482782,"enhD",1000,"."
"chr2",68487835,68488108,"K4m3",1000,"."
"chr2",68503543,68503883,"K4m3",1000,"."
"chr2",68506133,68506477,"enhD",1000,"."
"chr2",68512794,68512970,"enhD",1000,"."
"chr2",68512997,68513307,"enhD",1000,"."
"chr2",68516514,68516864,"CTCF",1000,"."
"chr2",68521055,68521404,"enhD",1000,"."
"chr2",68521486,68521712,"K4m3",1000,"."
"chr2",68536046,68536395,"enhD",1000,"."
"chr2",68536435,68536589,"enhD",1000,"."
"chr2",68537933,68538265,"enhD",1000,"."
"chr2",68539397,68539598,"CTCF",1000,"."
"chr2",68561406,68561755,"enhD",1000,"."
"chr2",68565806,68566142,"enhD",1000,"."
"chr2",68594169,68594413,"enhD",1000,"."
"chr2",68594706,68595051,"enhD",1000,"."
"chr2",68595059,68595220,"enhD",1000,"."
"chr2",68595221,68595536,"enhD",1000,"."
"chr2",68605951,68606268,"enhD",1000,"."
"chr2",68606369,68606591,"enhD",1000,"."
"chr2",68620861,68621085,"enhD",1000,"."
"chr2",68621579,68621917,"enhD",1000,"."
"chr2",68636831,68637019,"enhD",1000,"."
"chr2",68637053,68637397,"enhD",1000,"."
"chr2",68642916,68643181,"enhP",1000,"."
"chr2",68643398,68643747,"prom",1000,"."
"chr2",68646370,68646623,"CTCF",1000,"."
"chr2",68647993,68648340,"enhD",1000,"."
"chr2",68650959,68651145,"enhD",1000,"."
"chr2",68651154,68651483,"enhD",1000,"."
"chr2",68651485,68651723,"enhD",1000,"."
"chr2",68653092,68653422,"K4m3",1000,"."
"chr2",68653603,68653934,"enhD",1000,"."
"chr2",68654021,68654289,"enhD",1000,"."
"chr2",68654338,68654539,"enhD",1000,"."
"chr2",68658773,68659122,"enhD",1000,"."
"chr2",68659192,68659452,"enhD",1000,"."
"chr2",68673789,68673984,"enhD",1000,"."
"chr2",68679574,68679784,"enhD",1000,"."
"chr2",68684262,68684564,"enhD",1000,"."
"chr2",68685884,68686062,"enhD",1000,"."
"chr2",68689315,68689474,"enhD",1000,"."
"chr2",68689613,68689874,"enhD",1000,"."
"chr2",68690013,68690224,"enhD",1000,"."
"chr2",68690226,68690387,"enhD",1000,"."
"chr2",68690897,68691215,"enhD",1000,"."
"chr2",68692543,68692885,"enhD",1000,"."
"chr2",68693332,68693664,"enhD",1000,"."
"chr2",68694038,68694384,"enhD",1000,"."
"chr2",68696002,68696349,"enhD",1000,"."
"chr2",68696598,68696928,"enhD",1000,"."
"chr2",68699091,68699256,"enhD",1000,"."
"chr2",68709497,68709831,"enhD",1000,"."
"chr2",68710741,68711080,"enhD",1000,"."
"chr2",68714889,68715238,"enhD",1000,"."
"chr2",68715351,68715697,"enhD",1000,"."
"chr2",68716621,68716857,"enhD",1000,"."
"chr2",68717260,68717609,"enhD",1000,"."
"chr2",68719956,68720305,"enhD",1000,"."
"chr2",68721382,68721559,"enhD",1000,"."
"chr2",68721571,68721798,"enhD",1000,"."
"chr2",68721845,68722023,"enhD",1000,"."
"chr2",68722794,68723143,"enhD",1000,"."
"chr2",68726684,68726959,"enhD",1000,"."
"chr2",68727036,68727386,"enhD",1000,"."
"chr2",68727682,68727985,"enhD",1000,"."
"chr2",68728006,68728325,"enhD",1000,"."
"chr2",68730853,68731179,"enhD",1000,"."
"chr2",68732139,68732364,"enhD",1000,"."
"chr2",68732624,68732789,"enhD",1000,"."
"chr2",68733660,68733883,"enhP",1000,"."
"chr2",68734037,68734261,"enhP",1000,"."
"chr2",68734381,68734532,"enhP",1000,"."
"chr2",68734666,68735015,"prom",1000,"."
"chr2",68735183,68735503,"enhP",1000,"."
"chr2",68736127,68736458,"enhP",1000,"."
"chr2",68736611,68736814,"enhP",1000,"."
"chr2",68737825,68737979,"enhD",1000,"."
"chr2",68738975,68739301,"enhD",1000,"."
"chr2",68739622,68739781,"enhD",1000,"."
"chr2",68739887,68740171,"enhD",1000,"."
"chr2",68740588,68740801,"enhD",1000,"."
"chr2",68740929,68741125,"enhD",1000,"."
"chr2",68741260,68741608,"enhD",1000,"."
"chr2",68741832,68741991,"enhD",1000,"."
"chr2",68742138,68742330,"enhD",1000,"."
"chr2",68742391,68742545,"enhD",1000,"."
"chr2",68742605,68742952,"enhD",1000,"."
"chr2",68743081,68743243,"enhD",1000,"."
"chr2",68744013,68744219,"enhD",1000,"."
"chr2",68744520,68744867,"enhD",1000,"."
"chr2",68745096,68745440,"enhD",1000,"."
"chr2",68747910,68748236,"enhD",1000,"."
"chr2",68748365,68748609,"enhD",1000,"."
"chr2",68748635,68748862,"enhD",1000,"."
"chr2",68751478,68751638,"enhD",1000,"."
"chr2",68751752,68752101,"enhD",1000,"."
"chr2",68753399,68753740,"enhD",1000,"."
"chr2",68762181,68762387,"enhD",1000,"."
"chr2",68762551,68762716,"enhD",1000,"."
"chr2",68762763,68763109,"enhD",1000,"."
"chr2",68763314,68763468,"enhD",1000,"."
"chr2",68764105,68764366,"enhD",1000,"."
"chr2",68764471,68764810,"enhD",1000,"."
"chr2",68765057,68765407,"enhD",1000,"."
"chr2",68765889,68766104,"enhD",1000,"."
"chr2",68766345,68766695,"enhD",1000,"."
"chr2",68766810,68767084,"enhD",1000,"."
"chr2",68767092,68767437,"enhD",1000,"."
"chr2",68767633,68767982,"enhD",1000,"."
"chr2",68768050,68768319,"enhD",1000,"."
"chr2",68768549,68768744,"enhD",1000,"."
"chr2",68769310,68769520,"enhD",1000,"."
"chr2",68769612,68769933,"enhD",1000,"."
"chr2",68769953,68770265,"enhD",1000,"."
"chr2",68770288,68770619,"enhD",1000,"."
"chr2",68770818,68771049,"enhD",1000,"."
"chr2",68771167,68771344,"enhD",1000,"."
"chr2",68771466,68771815,"enhD",1000,"."
"chr2",68773662,68773880,"enhP",1000,"."
"chr2",68774402,68774578,"enhP",1000,"."
"chr2",68774660,68775010,"prom",1000,"."
"chr2",68775105,68775278,"enhP",1000,"."
"chr2",68775292,68775615,"enhP",1000,"."
"chr2",68775805,68776006,"enhP",1000,"."
"chr2",68776199,68776486,"enhP",1000,"."
"chr2",68779747,68780088,"enhD",1000,"."
"chr2",68784232,68784557,"enhD",1000,"."
"chr2",68787426,68787766,"enhD",1000,"."
"chr2",68789619,68789969,"enhD",1000,"."
"chr2",68790663,68790916,"enhD",1000,"."
"chr2",68790924,68791152,"enhD",1000,"."
"chr2",68791940,68792290,"enhD",1000,"."
"chr2",68792758,68793105,"enhD",1000,"."
"chr2",68796338,68796619,"enhD",1000,"."
"chr2",68798620,68798925,"enhD",1000,"."
"chr2",68799208,68799556,"enhD",1000,"."
"chr2",68799679,68800029,"enhD",1000,"."
"chr2",68800048,68800284,"enhD",1000,"."
"chr2",68802231,68802496,"enhD",1000,"."
"chr2",68803367,68803638,"enhD",1000,"."
"chr2",68806444,68806790,"enhD",1000,"."
"chr2",68807984,68808331,"enhD",1000,"."
"chr2",68809907,68810149,"enhD",1000,"."
"chr2",68811147,68811320,"enhD",1000,"."
"chr2",68811382,68811730,"enhD",1000,"."
"chr2",68812279,68812625,"enhD",1000,"."
"chr2",68813628,68813976,"enhD",1000,"."
"chr2",68819599,68819880,"enhD",1000,"."
"chr2",68821069,68821386,"enhD",1000,"."
"chr2",68823599,68823912,"enhD",1000,"."
"chr2",68823922,68824266,"enhD",1000,"."
"chr2",68824904,68825116,"enhD",1000,"."
"chr2",68828870,68829041,"enhD",1000,"."
"chr2",68829269,68829619,"enhD",1000,"."
"chr2",68829824,68830028,"enhD",1000,"."
"chr2",68831557,68831730,"enhD",1000,"."
"chr2",68831751,68832043,"enhD",1000,"."
"chr2",68832183,68832456,"enhD",1000,"."
"chr2",68832504,68832854,"enhD",1000,"."
"chr2",68833134,68833472,"enhP",1000,"."
"chr2",68834463,68834644,"enhP",1000,"."
"chr2",68834799,68835146,"prom",1000,"."
"chr2",68835177,68835351,"enhP",1000,"."
"chr2",68835688,68836031,"enhP",1000,"."
"chr2",68837187,68837488,"prom",1000,"."
"chr2",68837997,68838347,"enhP",1000,"."
"chr2",68839313,68839565,"enhD",1000,"."
"chr2",68846721,68846917,"enhD",1000,"."
"chr2",68847102,68847254,"enhD",1000,"."
"chr2",68848046,68848284,"enhD",1000,"."
"chr2",68853676,68853872,"enhD",1000,"."
"chr2",68855416,68855644,"enhD",1000,"."
"chr2",68857198,68857548,"enhD",1000,"."
"chr2",68857900,68858250,"enhD",1000,"."
"chr2",68859776,68859969,"enhD",1000,"."
"chr2",68860192,68860540,"enhD",1000,"."
"chr2",68861438,68861660,"enhD",1000,"."
"chr2",68861862,68862145,"enhD",1000,"."
"chr2",68863754,68864059,"K4m3",1000,"."
"chr2",68864062,68864274,"K4m3",1000,"."
"chr2",68866673,68867000,"K4m3",1000,"."
"chr2",68869353,68869632,"enhD",1000,"."
"chr2",68869894,68870050,"enhP",1000,"."
"chr2",68878337,68878668,"enhD",1000,"."
"chr2",68879787,68880061,"enhD",1000,"."
"chr2",68880268,68880615,"enhD",1000,"."
"chr2",68885573,68885923,"enhD",1000,"."
"chr2",68889212,68889365,"enhD",1000,"."
"chr2",68889531,68889880,"enhD",1000,"."
"chr2",68889888,68890054,"enhD",1000,"."
"chr2",68896029,68896345,"K4m3",1000,"."
"chr2",68900544,68900842,"enhD",1000,"."
"chr2",68901232,68901447,"enhD",1000,"."
"chr2",68905221,68905436,"enhD",1000,"."
"chr2",68906756,68907078,"enhD",1000,"."
"chr2",68907351,68907629,"enhD",1000,"."
"chr2",68907673,68907924,"enhD",1000,"."
"chr2",68907992,68908199,"enhD",1000,"."
"chr2",68908416,68908766,"enhD",1000,"."
"chr2",68908881,68909094,"enhD",1000,"."
"chr2",68909133,68909391,"enhD",1000,"."
"chr2",68909842,68910138,"enhD",1000,"."
"chr2",68911422,68911713,"enhD",1000,"."
"chr2",68911733,68912042,"enhD",1000,"."
"chr2",68913465,68913683,"enhD",1000,"."
"chr2",68914951,68915139,"enhD",1000,"."
"chr2",68918608,68918793,"enhD",1000,"."
"chr2",68921672,68921946,"enhD",1000,"."
"chr2",68925310,68925660,"enhD",1000,"."
"chr2",68926730,68927030,"enhD",1000,"."
